path,category_guess,lines,includes,gl_calls,gl_raw_refs,gl_call_exprs,gl_known_false_refs,gGL,LLGL,LLRender,LLPipeline,LLDrawPool,LLRenderTarget,LLImageGL,LLViewerTexture,LLViewerWindow
indra/newview/llmorphview.cpp,viewer.misc,167,16,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llptrto.h,core,167,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/skyV.glsl,viewer.misc,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llinstantmessage.cpp,network,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinspect.cpp,viewer.misc,166,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolface.cpp,viewer.misc,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelvoiceeffect.cpp,ui,166,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llnotificationscripthandler.cpp,viewer.misc,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llmanip.h,viewer.misc,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelsnapshotinventory.cpp,ui,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llstacktrace.cpp,core,166,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llheartbeat.cpp,core,166,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llappearance/lltexglobalcolor.cpp,unknown,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/gltf/animation.h,viewer.misc,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/windlight/atmosphericsFuncs.glsl,viewer.misc,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpreview.h,viewer.misc,165,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llmaterialmgr.h,viewer.misc,165,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/test/llpipeutil.h,unknown,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolpie.h,viewer.misc,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llthread.h,core,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/lleventapi.h,core,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llmetrics.cpp,core,164,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llsdutil_math.cpp,unknown,164,12,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llstatgraph.h,unknown,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/llheteromap_test.cpp,core,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/test/llapp_tut.cpp,unknown,163,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/test/llhttpdate_tut.cpp,unknown,163,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lluploaddialog.cpp,viewer.misc,163,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llflyoutcombobtn.cpp,viewer.misc,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/_httprequestqueue.cpp,unknown,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llcalc.cpp,unknown,163,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lluistring.cpp,unknown,163,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llvirtualtrackball.h,unknown,163,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llfloaterreg.h,ui,163,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/rlvFLegacy.glsl,viewer.misc,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llcommandlineparser.h,viewer.misc,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatergotoline.cpp,ui,162,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatercamerapresets.cpp,ui,162,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llaisapi.h,viewer.misc,162,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llrun.h,core,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llrigginginfo.cpp,unknown,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/v3color.cpp,unknown,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llconsole.h,unknown,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llmultislider.h,unknown,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llfocusmgr.h,unknown,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/tests/lltemplatemessagedispatcher_test.cpp,network,161,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/tests/llviewerhelputil_test.cpp,viewer.misc,161,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llblocklist.h,viewer.misc,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llnotificationalerthandler.cpp,viewer.misc,160,11,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llgesturelistener.cpp,viewer.misc,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llvoicevisualizer.h,viewer.misc,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsfloateraddtocontactset.cpp,viewer.misc,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolgrab.h,viewer.misc,160,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsearchhistory.cpp,viewer.misc,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llvisualeffect.cpp,viewer.misc,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatergroupinvite.cpp,ui,160,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/llinventorytype.h,unknown,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/win_crash_logger/llcrashlookupwindows.cpp,unknown,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/lldate.h,core,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llrefcount.h,core,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llparticipantlist.h,viewer.misc,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/pieslice.cpp,viewer.misc,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llnotificationstorage.cpp,viewer.misc,159,13,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterscriptlimits.h,ui,159,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llappearancelistener.cpp,viewer.misc,159,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llchatmentionhelper.cpp,unknown,159,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class3/deferred/pointLightF.glsl,viewer.misc,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/pbralphaV.glsl,viewer.misc,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/SMAASearchTex.h,viewer.misc,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llscrollcontainer.h,unknown,158,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/tests/test_httprequestqueue.hpp,unknown,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/test/lluserrelations_tut.cpp,unknown,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsfloaterexport.h,viewer.misc,157,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoastscripttextbox.cpp,viewer.misc,157,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llflexibleobject.h,viewer.misc,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fskeywords.cpp,viewer.misc,157,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/llsettingsdaycycle.h,unknown,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmeshoptimizer/llmeshoptimizer.h,unknown,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llfloaterreglistener.cpp,ui,157,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterhoverheight.cpp,ui,156,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltracker.h,viewer.misc,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llsimplehash.h,core,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llclipboard.cpp,unknown,156,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llhost.h,network,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterhelpbrowser.cpp,ui,155,13,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/_refcounted.h,unknown,155,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/tests/llpartdata_test.cpp,network,155,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llxml/tests/llcontrol_test.cpp,unknown,155,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llmessagethrottle.cpp,network,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llprimitive/llmaterial.h,unknown,154,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsyswellwindow.h,viewer.misc,154,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatersimplesnapshot.h,ui,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llconversationloglist.h,viewer.misc,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsfloaterimport.h,viewer.misc,154,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llrand.cpp,core,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/bufferstream.h,unknown,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/rlvF.glsl,viewer.misc,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llcachename.h,network,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llbufferstream.h,network,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lloutfitobserver.cpp,viewer.misc,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llchathistory.h,viewer.misc,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelpresetscamerapulldown.cpp,ui,153,13,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinspecttoast.cpp,viewer.misc,153,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/llfoldertype.h,unknown,153,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llsdjson.cpp,core,153,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llquantize.h,unknown,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lldockablefloater.h,unknown,153,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/listener.h,core,153,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewercamera.h,viewer.misc,152,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfasttimerview.h,viewer.misc,152,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelvolume.h,ui,152,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llframetimer.h,core,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llsdhttpserver.cpp,network,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llgroupactions.h,viewer.misc,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcharacter/llkeyframefallmotion.cpp,unknown,151,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llframetimer.cpp,core,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llscrolllistitem.h,unknown,151,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/tests/lltexturestatsuploader_test.cpp,assets.texture,151,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llrender/lluiimage.h,render.legacy_low_level,150,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llnotificationtiphandler.cpp,viewer.misc,150,12,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoastscriptquestion.cpp,viewer.misc,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatereditenvironmentbase.h,ui,150,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llcommon.cpp,core,150,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneldirweb.cpp,ui,149,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llkdu/llkdumem.h,unknown,149,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/test/message_tut.cpp,unknown,148,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llurlhistory.cpp,viewer.misc,148,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcharacter/llstatemachine.h,unknown,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/llaudioengine_fmodstudio.h,unknown,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/_httpopsetget.cpp,unknown,147,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/v3dmath.cpp,unknown,147,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lluiusage.cpp,unknown,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/lltrace_test.cpp,core,147,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpathfindingnavmeshstatus.cpp,viewer.misc,146,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpaneloutfitsinventory.h,ui,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventorymodelbackgroundfetch.h,viewer.misc,146,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llimage/llimagedimensionsinfo.h,unknown,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llpriqueuemap.h,core,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llalignedarray.h,core,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llrender/llfontregistry.h,render.legacy_low_level,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llgroupiconctrl.cpp,viewer.misc,145,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelmarketplaceinboxinventory.h,ui,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llphysicsshapebuilderutil.h,viewer.misc,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llgrouplist.h,viewer.misc,145,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/environment/waterFogF.glsl,viewer.misc,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/llallocator_heap_profile_test.cpp,core,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/classic_callback_test.cpp,core,145,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfolderviewmodelinventory.h,viewer.misc,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterpathfindinglinksets.h,ui,144,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llemote.cpp,viewer.misc,144,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llavatariconctrl.h,world.avatar,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llappviewerlinux_api.h,viewer.misc,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llsdparam.h,core,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/_httprequestqueue.h,unknown,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/httpoptions.cpp,unknown,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/llkeyboard.h,unknown,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/pbropaqueV.glsl,viewer.misc,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsearchhistory.h,viewer.misc,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterchangeitemthumbnail.h,ui,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llstyle.h,unknown,143,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/tests/lltrustedmessageservice_test.cpp,network,143,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsfloaterposestand.cpp,viewer.misc,142,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/aoset.h,viewer.misc,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llinventoryitemslist.h,viewer.misc,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewertexteditor.h,viewer.misc,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcharacter/llpose.h,unknown,142,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llimage/llimagedxt.h,unknown,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/threadpool.h,core,142,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llstreamtools.h,core,142,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/tests/commtest.h,network,142,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/genbrdflutF.glsl,viewer.misc,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/tests/alignment_test.cpp,unknown,142,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/lllistener_fmodex.cpp,unknown,141,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerhelp.cpp,viewer.misc,141,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lllocationhistory.h,viewer.misc,141,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/bufferarray.h,unknown,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llappearance/llavatarjoint.h,world.avatar,141,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llfilesystem/lllfsthread.h,unknown,141,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llavatarname.h,world.avatar,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsidepanelinventorysubpanel.cpp,viewer.misc,140,13,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerprecompiledheaders.h,viewer.misc,140,84,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcharacter/llhandmotion.h,unknown,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llappearance/lldriverparam.h,unknown,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lldraghandle.h,unknown,140,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/tests/llremoteparcelrequest_test.cpp,viewer.misc,140,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/avatarV.glsl,world.avatar,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/alphaV.glsl,viewer.misc,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterfixedenvironment.h,ui,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpathfindingmanager.h,viewer.misc,139,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lldebugview.cpp,viewer.misc,139,13,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpathfindingpathtool.h,viewer.misc,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llcofwearables.h,viewer.misc,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpreviewnotecard.h,viewer.misc,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsettingspicker.h,viewer.misc,139,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/lltempredirect.cpp,core,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llappearance/llwearable.h,unknown,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llfunctorregistry.h,unknown,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llplugin/llpluginmessage.h,unknown,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbulkupload.cpp,ui,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/fsfloatercontactsetconfiguration.cpp,viewer.misc,138,9,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llimage/llimagefilter.h,unknown,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcorehttp/llhttpconstants.cpp,unknown,138,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llviewquery.h,unknown,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/llmainthreadtask_test.cpp,core,138,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llaudio/lllistener.cpp,unknown,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewertexlayer.h,viewer.misc,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolpipette.cpp,viewer.misc,137,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llteleporthistorystorage.h,viewer.misc,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerattachmenu.cpp,viewer.misc,137,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llmatrix3a.cpp,unknown,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/llviewquery.cpp,unknown,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/lazyeventapi_test.cpp,core,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/tests/stringize_test.cpp,core,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/lliobuffer.h,network,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/llchainio.h,network,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llattachmentsmgr.h,viewer.misc,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterconversationlog.cpp,ui,136,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfilteredwearablelist.cpp,viewer.misc,136,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcharacter/lleditingmotion.h,unknown,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llrand.h,core,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsculptidsize.h,viewer.misc,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatergroupbulkban.cpp,ui,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltrackpicker.cpp,viewer.misc,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llinventory/llparcelflags.h,unknown,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llappearance/llwearabletype.cpp,unknown,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lltrans.h,unknown,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llagentpicksinfo.cpp,viewer.misc,134,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llhudeffect.cpp,viewer.misc,134,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloaterbvhpreview.h,ui,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llxml/llxmlparser.h,unknown,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/tests/llsecapi_test.cpp,viewer.misc,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/environment/srgbF.glsl,viewer.misc,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lllandmarkactions.h,viewer.misc,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llplacesinventorypanel.cpp,viewer.misc,133,10,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelemojicomplete.h,ui,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/llmatrix3a.h,unknown,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmath/v2math.cpp,unknown,133,7,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llwindow/llwindowheadless.h,unknown,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llmessage/lltransfertargetfile.cpp,network,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/test/llxorcipher_tut.cpp,unknown,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanellogin.h,ui,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewergenericmessage.cpp,viewer.misc,132,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolbarview.h,viewer.misc,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/lltoolmgr.h,viewer.misc,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llkdu/llimagej2ckdu.h,unknown,132,8,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/tests/llversioninfo_test.cpp,viewer.misc,132,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/materialV.glsl,viewer.misc,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llrender/llfontvertexbuffer.h,render.legacy_low_level,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llfloatergroupactions.cpp,ui,131,15,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llestateinfomodel.h,viewer.misc,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llviewerassetstorage.h,viewer.misc,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llpanelplaceinfo.h,ui,130,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/llsculptidsize.cpp,viewer.misc,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llcommon/llunits.h,core,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/llui/lltimectrl.h,unknown,130,4,0,0,0,0,0,0,0,0,0,0,0,0,0
indra/newview/app_settings/shaders/class1/deferred/skyF.glsl,viewer.misc,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
